Ville_Recherche,Titre,Prix,Surface_m2,Pieces,Type,Ville_Reelle,CP,Adresse_Texte
Montpellier,"Terrain à bâtir à vendre sur la commune de Beaulieu (34160), proximité Castries, Baillargues, Vendargues etc. 

Terrain issu d'un division parcellaire, hors lotissement et libre de constructeur....",237379,577.0,0,Autre,Beaulieu,34160,"Beaulieu, 34160, France"
Montpellier,"Maison centre Castelnau le lez, 139m² habitables sur 450m² de terrain",432524,139.0,5,Maison,Castelnau-le-Lez,34170,"Castelnau-le-Lez, 34170, France"
Montpellier,Maison au calme de 152m² + dépendance de 20m² sur parcelle de 1154m²,578155,171.0,6,Maison,Sussargues,34160,"Sussargues, 34160, France"
Montpellier,Maison de 111 m² T4 sur une parcelle de 1 303 m² avec piscine et grand garage,510000,111.0,4,Maison,Saint-Gély-du-Fesc,34980,"Saint-Gély-du-Fesc, 34980, France"
Rennes,"Maison d'habitation dans un hameau situé au calme comprenant un séjour salon avec cheminée et mezzanine, une cuisine, 5 chambres + dépendances, un grand garage, sur un terrain clos avec piscine,...",860000,183.0,0,Maison,Saint-Briac-sur-Mer,35800,"Saint-Briac-sur-Mer, 35800, France"
Rennes,"Maison de type 7/8 entièrement en pierre, séjour-salon avec cheminée insert, cuisine donnant sur terrasse, cinq chambres dont 3 au rdc, bureau, nombreuses dépendances ainsi que deux appartements...",1200000,263.0,8,Maison,Saint-Briac-sur-Mer,35800,"Saint-Briac-sur-Mer, 35800, France"
Rennes,"TERRAINS VIABILISÉS À CESSON-SÉVIGNÉ – LIBRES DE CONSTRUCTEUR !<br>Nous vous proposons deux terrains viabilisés 1 435 et 1 035 m²), libres de constructeur, situés à Cesson-Sévigné, à proximité du...",300000,1445.0,0,Autre,Cesson-Sévigné,35510,"Cesson-Sévigné, 35510, France"
Rennes,"A Vendre sur la commue de la Bouëxière. Vu dégagé sur la Campagne, terrain de 1059m² libre de constructeur, non viabilisé. A seulement 2km du centre. Belle opportunité pour réaliser votre projet...",130000,1059.0,0,Autre,Bouëxière,35340,"Bouëxière, 35340, France"
Rennes,Saint Malo - Maison individuelle (2010) (130m²) - Chambre en RDC - Garage - Jardin (500m²),530000,130.0,6,Maison,Saint-Malo,35400,"Saint-Malo, 35400, France"
Rennes,Maison spacieuse et lumineuse sur 1 028 m² de terrain clos ,170000,90.0,5,Maison,Saint-Méen-le-Grand,35290,"Saint-Méen-le-Grand, 35290, France"
Rennes,"GEVEZE, Maison d'habitation - GEVEZE- Dans un environnement calme au fond d'une impasse,
Sur un...",340000,120.0,5,Maison,Gévezé,35850,"Gévezé, 35850, France"
Rennes,"Située en impasse, à proximité des axes routiers RENNES/SAINT-MALO et DOL-DE-BRETAGNE/DINAN, des commodités et des commerces, EMPLACEMENT IDEAL pour cette maison lumineuse d'environ 114 m²...",308000,114.29,6,Maison,Miniac-Morvan,35540,"Miniac-Morvan, 35540, France"
Rennes,"Proche COSEC et collège du Bocage, à 700 m des commerces, maison d'habitation de plain-pied à rénover sur une parcelle de 1581 m2 et composée d'un salon/séjour, deux chambres, salle de bain, WC,...",450000,66.39,3,Maison,Dinard,35800,"Dinard, 35800, France"
Rennes,Maison en pierres avec piscine quartier Sainte-Thérèse !,699000,102.0,5,Maison,Rennes,35000,"Rennes, 35000, France"
Rennes,"MAISON A VENDRE A CESSON-SEVIGNE / Venez découvrir sans tarder cette magnifique maison de 2023, de type 6 d'environ 167 m2 sur une parcelle d'environ 537 m2 se composant de :
- Au rez-de-chaussée,...",850000,167.0,6,Maison,Cesson-Sévigné,35510,"Cesson-Sévigné, 35510, France"
Rennes,"A VENDRE A RENNES SAINT-JACQUES, dans le quartier de La Croix Verte / 
Venez découvrir cette MAISON de 1977 sur sous-sol, indépendante, d'une superficie d'environ 111,5 m2 habitables sur une...",450000,111.0,6,Maison,Rennes,35000,"Rennes, 35000, France"
Rennes,"MAISON A VENDRE A MELESSE !

Maison de type 7 édifiée en 1965, d'une surface habitable d'environ 137 m2, située en plein bourg de Melesse, sur une parcelle de 360 m2, sans mitoyenneté.

Elle se...",366000,137.0,6,Maison,Melesse,35520,"Melesse, 35520, France"
Rennes,"EN AVANT-PREMIERE TERRAIN A VENDRE A RENNES QUARTIER SAINT-LAURENT, proche parc des Gayeulles. Venez visiter sans tarder, ce terrain à bâtir d'environ 297 m2, avec une façade de 8,22 mètres et une...",320000,297.0,0,Autre,Rennes,35000,"Rennes, 35000, France"
Rennes,"A VENDRE A ACIGNE / Venez découvrir cette charmante MAISON de 1979, d'une superficie d'environ 98 m2 habitables sur une parcelle de 404 m2, comprenant :
- Au rez-de-chaussée, une entrée,...",290000,98.0,5,Maison,Acigné,35690,"Acigné, 35690, France"
Rennes,"MAISON A VENDRE A RENNES - THABOR OBERTHUR / Venez découvrir cette charmante maison d'habitation construite en 1925, en pierres et couverte en ardoises, en bon état général, se composant de :
- Au...",940000,163.0,5,Maison,Rennes,35000,"Rennes, 35000, France"
Rennes,"EN EXCLUSIVITE A VENDRE MAISON A BRUZ (Rue de la Rabine) / Venez découvrir une maison à usage d'habitation à rénover sur une parcelle de 491 m2 comprenant :
- Au rez-de-chaussée : séjour, cuisine,...",175000,51.0,1,Maison,Bruz,35170,"Bruz, 35170, France"
Rennes,"Lotissement ECHO'LOTI
8 terrains constructibles de 323 m² à 550 m², viabilisés et libres de constructeur.
Constructions non mitoyennes selon PLUI en vigueur.
Gare et commerces à 5 min.
Lotissement...",170800,323.0,0,Autre,Betton,35830,"Betton, 35830, France"
Rennes,"Bien exceptionnel à Betton au coeur d'un parc de plus de 5000m², maison traditionnelle 5 chambres dont 4 au RDC.
Cette demeure à quelques minutes de la gare et des commerces se compose de :
- Au...",780000,130.0,6,Maison,Betton,35830,"Betton, 35830, France"
Rennes,Gahard  - Longère rénovée d'environ 219 m² - 5 chambres,388000,219.0,8,Maison,Gahard,35490,"Gahard, 35490, France"
Rennes,"HEDE hors lotissement à 2min du bourg, belle traditionnelle en très bon état avec dépendance sur une parcelle de 2360m².
Maison sur sous-sol complet à usage d'habitation composée d'une entrée, un...",220000,73.0,4,Maison,Hédé-Bazouges,35630,"Hédé-Bazouges, 35630, France"
Rennes,"En impasse à proximité des commerces, maison traditionnelle sur un magnifique terrain de 1340m² arboré et clos. 
Cette maison sur sous-sol complet se compose de :
- Au RDC surélevé : une véranda...",330000,114.0,5,Maison,Betton,35830,"Betton, 35830, France"
Rennes,"Emplacement idéal pour cette longère à rénover aux portes de St Grégoire dans un environnement calme.
L'ensemble se compose d'une partie principale avec :
- Au rdc : un salon-séjour, une cuisine,...",280000,70.0,4,Maison,Saint-Grégoire,35760,"Saint-Grégoire, 35760, France"
Rennes,"Rennes quartier Jeanne d'Arc, maison d'architecte très lumineuse sans vis à vis.
Elle se compose de : 
- Au RDC : une vaste entrée avec placard, grande pièce de vie avec cheminée, une cuisine...",720000,168.0,6,Maison,Rennes,35000,"Rennes, 35000, France"
Rennes,"En exclusivité à CESSON SEVIGNE route de Fougères en direction de Thorigné Fouillard, grange à rénover composée au RDC d'une grande pièce principale avec une belle hauteur et grenier au dessus....",172500,175.0,2,Maison,Cesson-Sévigné,35510,"Cesson-Sévigné, 35510, France"
Rennes,"En exclusivité à proximité de Betton dans un environnement préservé, longère rénovée composé d'un logement T4 LIBRE de plain-pied (grenier aménageable) et d'un logement T2 en duplex LOUE.
- T4...",360000,136.0,6,Maison,Mouazé,35250,"Mouazé, 35250, France"
Rennes,"BETTON lotissement ""Les Grands Chênes"" de 334m² à 288m²",130000,319.0,0,Autre,Betton,35830,"Betton, 35830, France"
Rennes,"Betton à 5min de la gare, terrain constructible de 606m² hors lotissement en partie arboré.
Parcelle de 20m x 30m environ en zone PLUI UE3, vendu libre de constructeur.
Viabilisation à prévoir,...",210000,606.0,0,Autre,Betton,35830,"Betton, 35830, France"
Rennes,"A Betton secteur rue du Mt St Michel, terrain à bâtir de 1040 m² hors lotissement.
Accès à la parcelle par le Nord via un chemin en retrait de le route.
Terrain borné, vendu non viabilisé.
Zone...",220000,1040.0,0,Autre,Betton,35830,"Betton, 35830, France"
Rennes,"A proximité du bourg de Melesse, grande longère rénovée pour partie avec dépendances sur une parcelle de près de 3500m².
Composée de :
Au RDC : une entrée, un WC, une grande pièce de vie de 52m²,...",330000,233.0,5,Maison,Melesse,35520,"Melesse, 35520, France"
Rennes,"En campagne proche de Betton dans un environnement calme, découvrez cette grande longère rénovée sur un terrain de près de 4000m².
Maison à usage d'habitation composée de :
Au RDC : une entrée...",610000,200.0,7,Maison,Betton,35830,"Betton, 35830, France"
Rennes,"A 2min de St Grégoire, magnifique longère rénovée avec dépendances, 2000m² de jardin clos et arboré au calme.
Cette maison se compose :
- Au RDC : entrée, salon-séjour avec poêle à bois, une...",540000,140.0,6,Maison,Betton,35830,"Betton, 35830, France"
Rennes,Maison Chevaigné belle traditionnelle sur sous-sol proche commerce,308000,113.0,5,Maison,Chevaigné,35250,"Chevaigné, 35250, France"
Rennes,"CIMETIERE DE L'EST, charmante maison avec travaux 102m² hab avec terrain  de 300m² et grand garage.
Cette maison se compose de : 
- Au RDC : Une entrée, un salon-séjour traversant lumineux sur...",350000,102.0,4,Maison,Rennes,35000,"Rennes, 35000, France"
Rennes,"A proximité des commerces dans le quartier de la Haye Renaud, charmante maison de plain-pied sur un grand terrain arboré et sans vis à vis.
Cette maison se compose d'une entrée privative, d'une...",273000,103.0,4,Maison,Betton,35830,"Betton, 35830, France"
Rennes,"Idéalement placé dans le centre de Saint Grégoire, belle maison traditionnelle rénovée sur une parcelle de plus de 600m2.
Cette maison se compose de :
- Au RDC : une grande entrée, un dégagement ,...",530000,114.0,4,Maison,Saint-Grégoire,35760,"Saint-Grégoire, 35760, France"
Rennes,Maison Betton 5 chambres idéalement placée à Betton,445000,118.0,6,Maison,Betton,35830,"Betton, 35830, France"
Rennes,"Betton quartier recherché, agréable maison de famille d'environ 156m² habitables non mitoyenne sur une parcelle d'environ 700m² sans vis à vis.
Maison T6 composée de :
- Au RDC : une entrée...",550000,156.0,6,Maison,Betton,35830,"Betton, 35830, France"
Rennes,"A vendre à Betton proche centre et gare, maison non mitoyenne d'environ 138m² avec terrain clos de 1213m².
Composée d'une entrée, un salon-séjour traversant, une cuisine aménagée, un dégagement....",350000,138.0,6,Maison,Betton,35830,"Betton, 35830, France"
Rennes,"Emplacement calme et verdoyant pour cette superbe maison récente T8 sur 3 niveaux sans vis à vis.
Elle comprend : 
- Au RDC une entrée privative avec placard et wc, grand salon avec poêle à bois,...",539000,171.0,8,Maison,Betton,35830,"Betton, 35830, France"
Rennes,"Manoir du XVIIIe siècle sur plus de 12 hectares Charme, volumes et potentiel à Pleine-Fougères. En plein coeur du village de Pleine-Fougères, à proximité immédiate des écoles, des commerces et du...",900000,200.0,6,Maison,Pleine-Fougères,35610,"Pleine-Fougères, 35610, France"
Rennes,"IFFENDIC - Proche centre-ville, terrain à bâtir de 458 m² viabilisé",58700,458.0,0,Autre,Iffendic,35750,"Iffendic, 35750, France"
Rennes,"IFFENDIC - Proche centre-ville, terrain à bâtir de 447 m² viabilisé",57700,447.0,0,Autre,Iffendic,35750,"Iffendic, 35750, France"
Rennes,"MONTFORT SUR MEU, terrain à bâtir de 700m², viabilisé",158000,700.0,0,Autre,Montfort-sur-Meu,35160,"Montfort-sur-Meu, 35160, France"
Rennes,"IFFENDIC - Proche centre-ville, terrain à bâtir de 443 m² viabilisé",57300,443.0,0,Autre,Iffendic,35750,"Iffendic, 35750, France"
Rennes,"ST MALON SUR MEL - Centre bourg, 3 terrains à bâtir entre 445 m² et 587 m²",18690,445.0,0,Autre,Saint-Malon-sur-Mel,35750,"Saint-Malon-sur-Mel, 35750, France"
Rennes,"RENNES - Secteur Alphonse Guérin, Immeuble de 6 logements et 2 locaux commerciaux",950000,270.0,0,Autre,Rennes,35000,"Rennes, 35000, France"
Rennes,"MONTFORT SUR MEU - au coeur de ville, maison de 175 m² avec piscine",599000,175.0,7,Maison,Montfort-sur-Meu,35160,"Montfort-sur-Meu, 35160, France"
Rennes,RENNES SAINTE-THÉRÈSE - Élégante demeure familiale de 7/8 pièces avec jardin paysager orienté sud,740000,163.0,8,Maison,Rennes,35000,"Rennes, 35000, France"
Rennes,"IFFENDIC - Maison de 110 m² hab. sous sous-sol complet, terrain de 1071 m²",255000,110.0,6,Maison,Iffendic,35750,"Iffendic, 35750, France"
Rennes,"SAINT MAUGAN - Terrain viabilisé de 684 m², libre de constructeur",66300,684.0,0,Autre,Saint-Maugan,35750,"Saint-Maugan, 35750, France"
Rennes,"GEVEZE - Route de Montgerval, lotissement La Roberie, terrain à bâtir viabilisé de 427 m² (lot N°13), libre de constructeur.",120000,427.0,0,Autre,Gévezé,35850,"Gévezé, 35850, France"
Rennes,"GEVEZE - Route de Montgerval, lotissement La Roberie, terrain à bâtir viabilisé de 363 m² (lot N°14) , libre de constructeur.",101000,363.0,0,Autre,Gévezé,35850,"Gévezé, 35850, France"
Rennes,"L'HERMITAGE - Maison de 78 m² hab., 3 chambres et terrain de 1077 m².",190000,78.0,5,Maison,Hermitage,35590,"Hermitage, 35590, France"
Rennes,TALENSAC - Maison de 168 m² en centre-ville et terrain de 2200 m²,430000,168.0,7,Maison,Talensac,35160,"Talensac, 35160, France"
Rennes,IFFENDIC - Maison de Maître du XVIIe siècle -180 m² habitables sur terrain de 17 460 m²,450000,180.0,7,Maison,Iffendic,35750,"Iffendic, 35750, France"
Rennes,PLELAN LE GRAND - Immeuble de 3 appartements en centre ville.,286000,267.0,0,Appartement,Plélan-le-Grand,35380,"Plélan-le-Grand, 35380, France"
Rennes,MONTFORT SUR MEU - Local d'activités de 215 m² avec 10 stationnements privatifs.,320000,215.0,10,Maison,Montfort-sur-Meu,35160,"Montfort-sur-Meu, 35160, France"
Rennes,"BREAL SOUS MONTFORT, maison de 157 m² hab. avec pîscine chauffée",475000,157.0,6,Maison,Bréal-sous-Montfort,35310,"Bréal-sous-Montfort, 35310, France"
Rennes,"SAINT MALON SUR MEL - Maison du XVIe siècle rénovée , 225 m², hab., piscine et dépendance",450000,228.0,7,Maison,Saint-Malon-sur-Mel,35750,"Saint-Malon-sur-Mel, 35750, France"
Rennes,"ST ONEN LA CHAPELLE - Maison en pierres de 101 m² hab., 4  chambres et garage.",180000,101.0,6,Maison,Saint-Onen-la-Chapelle,35290,"Saint-Onen-la-Chapelle, 35290, France"
Rennes,"MONTFORT SUR MEU - En Zone Artisanale, 7 terrains viabilisés à bâtir de 1181 m² à 2010 m²",85032,1181.0,0,Autre,Montfort-sur-Meu,35160,"Montfort-sur-Meu, 35160, France"
Rennes,"BOISGERVILLY - Idéalement située, maison de 118 m² hab. et terrain de 1324 m²",240000,118.0,6,Maison,Boisgervilly,35360,"Boisgervilly, 35360, France"
Rennes,"GEVEZE - Ancien manoir rénové, 203 m² hab. avec dépendances et terrain de 1637m² env.",380000,203.0,6,Maison,Gévezé,35850,"Gévezé, 35850, France"
Rennes,"GEVEZE - Ancien manoir rénové, 145 m² hab. avec garage terrain de 1685 m² env.",290000,145.0,6,Maison,Gévezé,35850,"Gévezé, 35850, France"
Rennes,"IFFENDIC - Proche Lac de Trémelin, maison de plain-pied avec 1,9 hectares de terrain.",333900,122.0,6,Maison,Iffendic,35750,"Iffendic, 35750, France"
Rennes,"L'HERMITAGE - Au coeur de ville, maison de 203 m² hab., 5 chambres et studio indépendant",500000,203.0,8,Maison,Hermitage,35590,"Hermitage, 35590, France"
Rennes,EXCLUSIVITE - MORDELLES - longère à rénover avec terrain de 3500 m² env.,200000,160.0,4,Maison,Mordelles,35310,"Mordelles, 35310, France"
Rennes,SENS DE BRETAGNE - Maison de 6 pièces au coeur du bourg.,240000,116.0,6,Maison,Sens-de-Bretagne,35490,"Sens-de-Bretagne, 35490, France"
Rennes,"Co-EXCLUSIVITE - GEVEZE,  Rue de Rennes, en lotissement reste 6 terrains à bâtir de 311m² à 447 m²",112900,267.0,0,Autre,Gévezé,35850,"Gévezé, 35850, France"
Rennes,BRUZ - GOLF DE CICE BLOSSAC - Vaste maison de 200m² avec piscine,575000,206.0,8,Maison,Bruz,35170,"Bruz, 35170, France"
Rennes,"RENNES - ST BRIEUC  Au calme en fond d'impasse, belle maison de 145m² comprenant au RDC un salon d'été, un bureau, une chambre  avec cabinet de toilette, WC, garage, cave, et buanderie. A l'étage...",400000,145.0,6,Maison,Rennes,35000,"Rennes, 35000, France"
Rennes,"EXCLUSIVITE - IFFENDIC,  secteur des 4 routes, terrain à bâtir 1000 m²",90000,1000.0,0,Autre,Iffendic,35750,"Iffendic, 35750, France"
Rennes,IFFENDIC - Propriété de 562 m² habitables avec dépendances sur terrain paysagé de 4 hectares,650000,562.0,18,Maison,Iffendic,35750,"Iffendic, 35750, France"
Rennes,GOVEN CENTRE - EXCLUSIF - Longère de 132m²  à rafraichir sur vaste terrain de 1200m²,235000,132.0,6,Maison,Goven,35580,"Goven, 35580, France"
Rennes,"EXCLUSIVITE - ST MEEN LE GRAND, en campagne maison à rénover entièrement, terrain de 735 m²",63900,64.0,3,Maison,Saint-Méen-le-Grand,35290,"Saint-Méen-le-Grand, 35290, France"
Rennes,"IFFENDIC - EXCLUSIVITE, terrain à bâtir de 429 m², libre de constructeur",42900,429.0,0,Autre,Iffendic,35750,"Iffendic, 35750, France"
Rennes,"IFFENDIC - EXCLUSIVITE, terrain à bâtir de 207m², libre de constructeur",22770,207.0,0,Autre,Iffendic,35750,"Iffendic, 35750, France"
